0	0.060526316	0.063157895
54	0.05	0.036842105
108	0.039473684	0.055263158
162	0.071052632	0.034210526
216	0.05	0.034210526
270	0.047368421	0.047368421
324	0.034210526	0.05
378	0.007894737	0.015789474
432	0	0.002631579
486	0	0
540	0	0
594	0	0
648	0	0
702	0	0
756	0	0
810	0	0
864	0.002631579	0.005263158
918	0.021052632	0.036842105
972	0.05	0.057894737
1026	0.060526316	0.036842105
1080	0.078947368	0.031578947
1134	0.068421053	0.034210526
1188	0.057894737	0.034210526
1242	0.052631579	0.039473684
