0	0.092105263	0.057894737
1	0.092202729	0.057504873
2	0.092300195	0.05711501
3	0.092397661	0.056725146
4	0.092495127	0.056335283
5	0.092592592	0.055945419
6	0.092690058	0.055555556
7	0.092787524	0.055165692
8	0.09288499	0.054775829
9	0.092982456	0.054385965
10	0.093079922	0.053996101
11	0.093177388	0.053606238
12	0.093274854	0.053216374
13	0.09337232	0.052826511
14	0.093469785	0.052436647
15	0.093567251	0.052046784
16	0.093664717	0.05165692
17	0.093762183	0.051267057
18	0.093859649	0.050877193
19	0.093957115	0.050487329
20	0.094054581	0.050097466
21	0.094152047	0.049707602
22	0.094249513	0.049317739
23	0.094346978	0.048927875
24	0.094444444	0.048538012
25	0.09454191	0.048148148
26	0.094639376	0.047758285
27	0.094736842	0.047368421
28	0.094834308	0.046978557
29	0.094931774	0.046588694
30	0.09502924	0.04619883
31	0.095126706	0.045808967
32	0.095224171	0.045419103
33	0.095321637	0.04502924
34	0.095419103	0.044639376
35	0.095516569	0.044249513
36	0.095614035	0.043859649
37	0.095711501	0.043469785
38	0.095808967	0.043079922
39	0.095906433	0.042690058
40	0.096003899	0.042300195
41	0.096101364	0.041910331
42	0.09619883	0.041520468
43	0.096296296	0.041130604
44	0.096393762	0.040740741
45	0.096491228	0.040350877
46	0.096588694	0.039961013
47	0.09668616	0.03957115
48	0.096783626	0.039181286
49	0.096881092	0.038791423
50	0.096978557	0.038401559
51	0.097076023	0.038011696
52	0.097173489	0.037621832
53	0.097270955	0.037231969
54	0.097368421	0.036842105
55	0.097660819	0.036890838
56	0.097953216	0.036939571
57	0.098245614	0.036988304
58	0.098538012	0.037037037
59	0.098830409	0.03708577
60	0.099122807	0.037134503
61	0.099415205	0.037183236
62	0.099707602	0.037231969
63	0.1	0.037280702
64	0.100292398	0.037329434
65	0.100584795	0.037378167
66	0.100877193	0.0374269
67	0.101169591	0.037475633
68	0.101461988	0.037524366
69	0.101754386	0.037573099
70	0.102046784	0.037621832
71	0.102339181	0.037670565
72	0.102631579	0.037719298
73	0.102923977	0.037768031
74	0.103216374	0.037816764
75	0.103508772	0.037865497
76	0.10380117	0.03791423
77	0.104093567	0.037962963
78	0.104385965	0.038011696
79	0.104678363	0.038060429
80	0.10497076	0.038109162
81	0.105263158	0.038157895
82	0.105555556	0.038206627
83	0.105847953	0.03825536
84	0.106140351	0.038304093
85	0.106432749	0.038352826
86	0.106725146	0.038401559
87	0.107017544	0.038450292
88	0.107309942	0.038499025
89	0.107602339	0.038547758
90	0.107894737	0.038596491
91	0.108187135	0.038645224
92	0.108479532	0.038693957
93	0.10877193	0.03874269
94	0.109064328	0.038791423
95	0.109356725	0.038840156
96	0.109649123	0.038888889
97	0.109941521	0.038937622
98	0.110233918	0.038986355
99	0.110526316	0.039035088
100	0.110818714	0.03908382
101	0.111111111	0.039132553
102	0.111403509	0.039181286
103	0.111695907	0.039230019
104	0.111988304	0.039278752
105	0.112280702	0.039327485
106	0.1125731	0.039376218
107	0.112865497	0.039424951
108	0.113157895	0.039473684
109	0.112280702	0.039327485
110	0.111403509	0.039181286
111	0.110526316	0.039035088
